tipo,subtipo,ubicacion,ciudad,hora,lat,lon
JAM,,José Francisco Vergara,Quilicura,2025-06-03T23:46:27,-33.366354,-70.737168
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Los Cóndores,Peñalolén,2025-06-03T12:21:22,-33.476182,-70.54797
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Coronel Robles,Quinta Normal,2025-06-04T00:10:26,-33.43478,-70.692547
ROAD_CLOSED,ROAD_CLOSED_EVENT,Romeo Salinas,Ñuñoa,2025-04-03T19:14:41,-33.438036,-70.574344
JAM,JAM_HEAVY_TRAFFIC,Av. La Florida,La Florida,2025-06-03T23:20:15,-33.511719,-70.587293
ACCIDENT,,Av. Tobalaba,Peñalolén,2025-06-03T23:43:14,-33.473641,-70.555239
JAM,JAM_STAND_STILL_TRAFFIC,Ruta 5 Norte,,2025-06-04T00:03:40,-33.361448,-70.702225
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,,2024-06-06T13:21:43,-33.381467,-70.682818
POLICE,,Av. Apoquindo,Las Condes,2025-06-03T23:35:06,-33.417354,-70.599092
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Siglo XX,Maipú,2025-05-29T21:05:50,-33.520546,-70.782585
JAM,,Pedro Aguirre Cerda,Lampa,2025-06-04T00:08:16,-33.279441,-70.866409
ROAD_CLOSED,ROAD_CLOSED_EVENT,,Conchalí,2025-03-03T13:05:49,-33.383938,-70.68079
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-18T03:59:40,-33.474695,-70.748857
HAZARD,HAZARD_ON_ROAD_OBJECT,Autopista Central - Eje Gral. Velásquez,,2025-06-04T00:12:58,-33.383682,-70.696385
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.471714,-70.748344
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,,Pudahuel,2025-06-04T00:12:34,-33.42342,-70.783229
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Santa Rosa,San Miguel,2025-06-04T00:12:07,-33.509824,-70.638144
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T04:05:26,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T04:00:00,-33.474695,-70.748857
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. La Dehesa,Lo Barnechea,2025-06-04T00:13:54,-33.353946,-70.518083
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T04:00:00,-33.474695,-70.748857
JAM,JAM_STAND_STILL_TRAFFIC,Av. Providencia,Providencia,2025-06-04T00:14:49,-33.420099,-70.60661
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Cacique Colin,Lampa,2025-06-04T00:12:39,-33.277447,-70.835185
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.44494,-70.656352
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T13:26:54,-33.394605,-70.672736
ROAD_CLOSED,ROAD_CLOSED_EVENT,Quilicura,Conchalí,2024-06-07T14:43:41,-33.381421,-70.682666
JAM,JAM_HEAVY_TRAFFIC,Acceso Autopista Costanera Norte > Poniente,,2025-06-03T23:47:11,-33.408292,-70.604185
POLICE,,Rojas Magallanes,La Florida,2025-06-04T00:14:41,-33.535852,-70.555676
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.471714,-70.748344
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Luz,Las Condes,2025-06-03T23:55:13,-33.412827,-70.602082
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T13:26:54,-33.390448,-70.675448
POLICE,,Av. Joaquín Walker Martínez,Quinta Normal,2025-06-04T00:05:45,-33.430569,-70.692401
POLICE,,Av. Almirante Blanco Encalada,Santiago,2025-06-04T00:15:39,-33.457001,-70.664418
HAZARD,HAZARD_ON_ROAD_POT_HOLE,El Parque,La Florida,2025-06-03T22:56:19,-33.516888,-70.574125
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Manuel Aldunate,Las Condes,2025-06-03T12:00:00,-33.420222,-70.561726
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Pedro Fontova Norte,Huechuraba,2025-05-26T23:37:34,-33.362461,-70.6701
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T13:26:54,-33.391009,-70.674989
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Quilín,Peñalolén,2025-06-03T23:25:20,-33.498837,-70.562719
JAM,JAM_HEAVY_TRAFFIC,Av. Manuel Antonio Matta,Santiago,2025-06-04T00:15:29,-33.459542,-70.649661
POLICE,,Av. Manuel Rodríguez,Santiago,2025-06-04T00:15:57,-33.438665,-70.659537
ROAD_CLOSED,ROAD_CLOSED_EVENT,Merced,Providencia,2025-05-08T17:04:36,-33.436743,-70.632869
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Alerce Andino Sur,Peñalolén,2025-06-03T22:10:53,-33.483069,-70.540677
POLICE,,Catedral,Santiago,2025-06-03T23:42:20,-33.438218,-70.659479
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-18T03:59:40,-33.474695,-70.748857
JAM,,Autopista Central,,2025-06-04T00:14:38,-33.391481,-70.688713
POLICE,,Corona Sueca,Pudahuel,2025-06-04T00:16:01,-33.44742,-70.75123
JAM,JAM_HEAVY_TRAFFIC,Av. Américo Vespucio,Quilicura,2025-06-04T00:15:50,-33.372028,-70.731823
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T04:05:26,-33.471714,-70.748344
JAM,JAM_STAND_STILL_TRAFFIC,Av. José Miguel Infante,Renca,2025-06-04T00:10:28,-33.406091,-70.743319
CHIT_CHAT,,Av. Manuel Rodríguez,Santiago,2025-06-04T00:05:30,-33.44598,-70.660629
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T04:00:00,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Aromos,"Malloco, Peñaflor",2025-04-15T17:44:42,-33.618167,-70.877062
JAM,JAM_HEAVY_TRAFFIC,Av. Los Presidentes,Peñalolén,2025-06-04T00:16:34,-33.486109,-70.558946
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.471714,-70.748344
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.445298,-70.658021
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-18T03:59:40,-33.474695,-70.748857
HAZARD,HAZARD_WEATHER_FLOOD,Av. Américo Vespucio,Quilicura,2025-06-04T00:16:05,-33.373406,-70.712494
JAM,JAM_HEAVY_TRAFFIC,Autopista Vespucio Sur,,2025-06-04T00:17:12,-33.525599,-70.695415
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T04:05:26,-33.471714,-70.748344
POLICE,POLICE_HIDING,Av. Francisco Bilbao,Las Condes,2025-06-04T00:18:51,-33.430656,-70.559801
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T04:05:26,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T04:00:00,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-18T03:59:40,-33.474695,-70.748857
JAM,JAM_HEAVY_TRAFFIC,Autopista Central,,2025-06-04T00:18:07,-33.374935,-70.696445
POLICE,,Av. Padre Alberto Hurtado,Estación Central,2025-06-04T00:19:51,-33.454259,-70.690441
JAM,,El Acueducto,Peñalolén,2025-06-04T00:21:46,-33.488155,-70.54299
CHIT_CHAT,,Av. Libertador Bernardo O'Higgins,Estación Central,2025-06-04T00:22:04,-33.453882,-70.691417
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Vespucio Norte,,2025-06-04T00:21:59,-33.372524,-70.743752
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.471714,-70.748344
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Las Cañas,Independencia,2025-06-03T15:00:16,-33.411589,-70.674004
POLICE,,Dr. Sótero del Río,La Florida,2025-06-03T23:44:49,-33.539518,-70.592454
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Colón Sur,San Bernardo,2025-06-03T21:04:27,-33.594376,-70.68574
JAM,JAM_STAND_STILL_TRAFFIC,Diagonal Oriente,Ñuñoa,2025-06-04T00:20:42,-33.458481,-70.573775
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Chancura,Maipú,2025-06-03T14:10:18,-33.492652,-70.769477
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Walker Martínez,La Florida,2025-05-29T00:50:41,-33.522543,-70.578323
JAM,,Pedro Aguirre Cerda,Lampa,2025-06-04T00:11:58,-33.28127,-70.868642
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,,2024-06-26T21:08:54,-33.383031,-70.68181
POLICE,,Costanera Manuel Magallanes Moure,San Bernardo,2025-06-04T00:22:07,-33.599482,-70.714071
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Central - Eje Gral. Velásquez,,2025-06-04T00:20:12,-33.386491,-70.697763
ACCIDENT,,Copec,Pedro Aguirre Cerda,2025-06-04T00:21:13,-33.500779,-70.666892
JAM,JAM_STAND_STILL_TRAFFIC,Mariano Sánchez Fontecilla,Peñalolén,2025-06-04T00:20:32,-33.471103,-70.552862
CHIT_CHAT,,Matucana,Santiago,2025-06-04T00:12:05,-33.434945,-70.68037
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Asunción,Maipú,2025-06-02T21:38:49,-33.499819,-70.774813
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T13:26:55,-33.394031,-70.673132
JAM,,San José,San Bernardo,2025-06-04T00:09:04,-33.603481,-70.685276
JAM,JAM_STAND_STILL_TRAFFIC,Av. Manuel Rodríguez Sur,Santiago,2025-06-03T23:49:01,-33.448051,-70.660386
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T04:00:00,-33.474695,-70.748857
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Autopista Costanera Norte,,2025-06-04T00:21:04,-33.418272,-70.791257
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-18T03:59:40,-33.474695,-70.748857
JAM,JAM_STAND_STILL_TRAFFIC,Cerro Negro,La Cisterna,2025-06-04T00:21:50,-33.543868,-70.651831
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T04:05:26,-33.471714,-70.748344
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Los Matriceros,Peñalolén,2025-06-03T01:50:05,-33.509462,-70.571495
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-18T03:59:40,-33.474734,-70.748337
POLICE,POLICE_HIDING,Rosario Norte,Las Condes,2025-06-03T23:52:06,-33.400928,-70.576444
JAM,,Av. Presidente Eduardo Frei Montalva,Quilicura,2025-06-04T00:22:45,-33.367897,-70.6999
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T04:00:00,-33.474695,-70.748857
JAM,,Av. Presidente Eduardo Frei Montalva,Quilicura,2025-06-04T00:22:55,-33.368291,-70.699632
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Autopista Central - Eje Gral. Velásquez,,2025-06-04T00:20:12,-33.386297,-70.697668
JAM,JAM_HEAVY_TRAFFIC,Autopista Vespucio Norte,,2025-06-04T00:22:13,-33.373382,-70.721648
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-18T03:59:40,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T04:05:26,-33.471714,-70.748344
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Dorsal,Conchalí,2025-06-04T00:22:15,-33.395783,-70.658124
CHIT_CHAT,,Miguel Claro,Providencia,2025-06-04T00:23:17,-33.441653,-70.61789
CHIT_CHAT,,Irene Morales,Santiago,2025-06-04T00:24:57,-33.437083,-70.636674
JAM,JAM_HEAVY_TRAFFIC,Autopista Central,,2025-06-04T00:18:07,-33.373555,-70.697061
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.471714,-70.748344
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Tucapel,Colina,2025-06-03T17:19:37,-33.205505,-70.680996
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Varas Mena,San Miguel,2025-06-03T23:39:41,-33.511698,-70.643415
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Varas Mena,San Joaquín,2025-06-03T19:12:30,-33.510787,-70.614303
JAM,JAM_STAND_STILL_TRAFFIC,Av. Gabriela,La Pintana,2025-06-04T00:26:06,-33.583588,-70.613069
CHIT_CHAT,,Av. Apoquindo,Las Condes,2025-06-04T00:24:51,-33.417481,-70.599515
ROAD_CLOSED,ROAD_CLOSED_EVENT,Los Aromos,"Malloco, Peñaflor",2025-04-15T17:44:42,-33.615202,-70.876263
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-18T04:01:53,-33.474809,-70.747296
ROAD_CLOSED,ROAD_CLOSED_EVENT,Santa Amalia,La Florida,2025-06-03T20:38:41,-33.543557,-70.580491
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.473052,-70.748596
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-18T03:59:40,-33.474695,-70.748857
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Irarrázaval,Ñuñoa,2025-06-04T00:25:54,-33.454831,-70.59872
POLICE,,Esperanza,San Ramón,2025-06-04T00:15:11,-33.553438,-70.63779
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Isabel Riquelme Sur,Maipú,2025-06-03T23:32:59,-33.485287,-70.731809
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.445895,-70.660582
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Ochagavía,San Bernardo,2025-06-03T21:33:55,-33.557723,-70.695872
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T04:00:00,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T04:05:26,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Rozas,Cerro Navia,2025-05-07T22:36:15,-33.432392,-70.728733
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Clotario Blest,Pedro Aguirre Cerda,2025-06-04T00:12:35,-33.481872,-70.670454
JAM,,Lo Boza,Renca,2025-06-04T00:20:04,-33.394522,-70.744731
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.471714,-70.748344
ACCIDENT,,Autopista Central,,2025-06-04T00:27:01,-33.633195,-70.713042
JAM,JAM_STAND_STILL_TRAFFIC,Av. Manuel Antonio Matta,Santiago,2025-06-04T00:26:49,-33.459674,-70.650816
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-18T03:59:40,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T04:05:26,-33.471714,-70.748344
POLICE,,Av. Macul,Macul,2025-06-04T00:26:33,-33.502522,-70.593832
POLICE,POLICE_HIDING,Luis Cruz,San Bernardo,2025-06-04T00:26:57,-33.587043,-70.696268
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T04:00:00,-33.474695,-70.748857
JAM,JAM_STAND_STILL_TRAFFIC,Autopista Vespucio Norte,,2025-06-04T00:07:09,-33.374856,-70.746576
ACCIDENT,,Autopista Vespucio Norte,,2025-06-04T00:27:14,-33.408226,-70.782637
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Estrella Solitaria,Ñuñoa,2025-06-04T00:28:42,-33.450643,-70.577778
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T04:05:26,-33.471714,-70.748344
POLICE,,Av. 5 de Abril,Estación Central,2025-06-04T00:28:53,-33.468407,-70.713758
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.471714,-70.748344
JAM,JAM_HEAVY_TRAFFIC,José Francisco Vergara,Quilicura,2025-06-04T00:29:40,-33.369044,-70.730813
JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio,Quilicura,2025-06-04T00:29:06,-33.373371,-70.744969
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T04:00:00,-33.474695,-70.748857
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Hugo Bravo,Maipú,2025-04-18T03:59:40,-33.474695,-70.748857
POLICE,,Miguel Claro,Providencia,2025-06-04T00:28:53,-33.442583,-70.617678
JAM,JAM_HEAVY_TRAFFIC,Av. Francisco Bilbao,Providencia,2025-06-04T00:29:36,-33.439689,-70.618116
HAZARD,HAZARD_ON_ROAD,Santa Isabel,Providencia,2025-06-04T00:29:03,-33.447187,-70.630705
CHIT_CHAT,,San Alfonso,Santiago,2025-06-04T00:12:53,-33.470568,-70.67293
POLICE,,Av. Joaquín Walker Martínez,Quinta Normal,2025-06-04T00:01:16,-33.430843,-70.692412
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Ruta 68,,2025-06-03T23:53:16,-33.441058,-70.803005
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.472527,-70.748497
ROAD_CLOSED,ROAD_CLOSED_EVENT,Alonso de Berríos,Peñalolén,2025-06-03T00:59:04,-33.465085,-70.574585
POLICE,,Meza Bell,Quinta Normal,2025-06-04T00:16:58,-33.411692,-70.703569
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Vitacura > Oriente,Providencia,2025-02-13T19:25:43,-33.417704,-70.604637
JAM,JAM_HEAVY_TRAFFIC,Los Conquistadores,Providencia,2025-06-04T00:30:33,-33.42183,-70.618756
JAM,JAM_HEAVY_TRAFFIC,Av. Presidente Eduardo Frei Montalva,Quilicura,2025-06-04T00:32:15,-33.318413,-70.721259
HAZARD,HAZARD_ON_ROAD_OBJECT,El Guanaco,,2025-06-03T23:53:07,-33.594524,-70.89316
HAZARD,HAZARD_ON_ROAD,Buenos Aires,San Bernardo,2025-06-04T00:21:12,-33.593532,-70.713359
POLICE,,Rojas Magallanes,La Florida,2025-06-03T23:07:01,-33.535494,-70.545552
POLICE,,Morandé,Santiago,2025-06-04T00:10:38,-33.442403,-70.653304
JAM,JAM_HEAVY_TRAFFIC,Av. Vicuña Mackenna,Santiago,2025-06-04T00:30:06,-33.452244,-70.630894
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. General Óscar Bonilla,Lo Prado,2025-06-03T23:54:16,-33.457388,-70.714181
HAZARD,HAZARD_ON_ROAD_POT_HOLE,,La Florida,2025-05-23T01:24:05,-33.544317,-70.551928
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.446707,-70.663774
JAM,JAM_HEAVY_TRAFFIC,Salida 8-N > Al Sur / General Velásquez,,2025-06-04T00:23:43,-33.381027,-70.694716
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Tobalaba,Peñalolén,2025-04-29T12:48:12,-33.491486,-70.559145
ROAD_CLOSED,ROAD_CLOSED_EVENT,Aves del Paraíso,Maipú,2025-04-18T04:05:26,-33.471714,-70.748344
ROAD_CLOSED,ROAD_CLOSED_EVENT,Depósito Express Pudahuel,Pudahuel,2025-02-26T19:37:35,-33.44138,-70.790036
POLICE,,América,San Bernardo,2025-06-04T00:23:04,-33.581733,-70.704826
JAM,JAM_STAND_STILL_TRAFFIC,Mariano Sánchez Fontecilla,Peñalolén,2025-06-04T00:22:16,-33.472622,-70.554069
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-18T04:00:00,-33.474695,-70.748857
JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio,La Florida,2025-06-04T00:09:38,-33.515124,-70.592993
ACCIDENT,,Salida Autopista Vespucio Norte > Ruta 5 / Aeropuerto,,2025-06-04T00:29:00,-33.365159,-70.689886
HAZARD,HAZARD_ON_ROAD_POT_HOLE,San Martín,Maipú,2025-06-03T21:37:04,-33.505696,-70.763975
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Los Presidentes,Peñalolén,2025-05-26T18:16:46,-33.488897,-70.549966
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.470274,-70.748114
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. General Óscar Bonilla,Lo Prado,2025-06-04T00:23:57,-33.45297,-70.738826
ROAD_CLOSED,ROAD_CLOSED_EVENT,Vicuña Mackenna,Renca,2025-01-06T12:05:32,-33.406206,-70.745639
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Siglo XX,Maipú,2025-06-01T17:22:06,-33.52116,-70.782555
POLICE,,Pasaje 42,Peñalolén,2025-06-04T00:16:27,-33.476996,-70.567475
HAZARD,HAZARD_ON_ROAD_LANE_CLOSED,Av. Libertador Bernardo O'Higgins,Santiago,2025-04-22T13:00:00,-33.446181,-70.66173
JAM,JAM_HEAVY_TRAFFIC,Av. Américo Vespucio,Pudahuel,2025-06-03T23:24:32,-33.39359,-70.768982
CHIT_CHAT,,Av. Almirante Blanco Encalada,Santiago,2025-06-04T00:21:11,-33.457787,-70.669164
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Idumea,Maipú,2025-05-26T19:08:32,-33.480582,-70.736388
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Los Alerces,Quilicura,2025-06-03T21:44:57,-33.323814,-70.728557
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Ochagavía,San Bernardo,2025-06-04T00:13:11,-33.557425,-70.695807
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Santo Domingo,Quinta Normal,2025-05-28T12:19:18,-33.441981,-70.704475
POLICE,POLICE_HIDING,Teniente Pizzoleo,Quilicura,2025-06-04T00:26:03,-33.369583,-70.71167
JAM,JAM_STAND_STILL_TRAFFIC,Autopista Vespucio Norte,,2025-06-03T23:38:53,-33.373869,-70.717269
HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Marchant Pereira,Providencia,2025-06-04T00:30:37,-33.429209,-70.612413
ROAD_CLOSED,ROAD_CLOSED_EVENT,Av. Independencia,Conchalí,2024-06-06T13:26:54,-33.396267,-70.671402
ROAD_CLOSED,ROAD_CLOSED_EVENT,Longitudinal,Maipú,2025-04-03T14:35:02,-33.471202,-70.748263
JAM,JAM_STAND_STILL_TRAFFIC,Autopista Vespucio Norte,,2025-06-04T00:07:09,-33.377162,-70.749327
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Ruta 68,,2025-06-03T23:51:49,-33.445459,-70.780128
CHIT_CHAT,,Autopista Vespucio Norte,,2025-06-04T00:02:20,-33.385347,-70.759039
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Venancia Leiva,San Ramón,2025-06-03T22:35:51,-33.558081,-70.631389
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Buenos Aires,San Bernardo,2025-06-04T00:19:32,-33.588506,-70.711808
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Las Palomas de San José,Maipú,2025-05-26T19:08:40,-33.480485,-70.736559
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Juana Atala de Hirmas,Renca,2025-06-03T16:50:02,-33.421702,-70.67655
POLICE,,,Lo Espejo,2025-06-04T00:31:51,-33.521986,-70.701316
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Obispo Manuel Umaña,Estación Central,2025-05-27T04:18:55,-33.472838,-70.684451
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Dr. Carlos Miranda,Puente Alto,2025-06-03T20:16:57,-33.607983,-70.58481
JAM,JAM_HEAVY_TRAFFIC,Av. 3 Poniente,Maipú,2025-06-04T00:02:15,-33.535062,-70.771414
JAM,JAM_STAND_STILL_TRAFFIC,Guardiamarina Riquelme,Quilicura,2025-06-04T00:20:48,-33.368699,-70.738091
JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio,Quilicura,2025-06-04T00:31:34,-33.374547,-70.746399
JAM,JAM_STAND_STILL_TRAFFIC,Autopista Vespucio Sur,,2025-06-04T00:19:29,-33.526139,-70.694371
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Dorsal,Renca,2025-06-04T00:28:27,-33.402411,-70.682329
JAM,JAM_HEAVY_TRAFFIC,San Nicolás,San Miguel,2025-06-04T00:17:48,-33.498506,-70.656488
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Mar de Drake,Maipú,2025-06-03T22:08:18,-33.46848,-70.747883
ROAD_CLOSED,ROAD_CLOSED_EVENT,Arturo Burhle,Providencia,2025-05-05T14:19:52,-33.438649,-70.63483
POLICE,,Santa Luisa,Quilicura,2025-06-04T00:32:11,-33.354399,-70.738359
JAM,,Cacique Colin,Lampa,2025-06-04T00:04:52,-33.280835,-70.858964
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Presidente José Joaquín Prieto Vial,La Cisterna,2025-06-04T00:29:03,-33.527282,-70.678724
HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Pdte. Jorge Alessandri Rodríguez,San Bernardo,2025-06-04T00:07:13,-33.585459,-70.714757
HAZARD,HAZARD_ON_ROAD_POT_HOLE,,Pirque,2025-05-31T00:40:00,-33.627913,-70.550968
POLICE,,Av. Libertador Bernardo O'Higgins,Santiago,2025-06-04T00:24:26,-33.444046,-70.652266
HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Av. Isabel Riquelme,Pedro Aguirre Cerda,2025-06-03T23:44:32,-33.476838,-70.66051
HAZARD,HAZARD_ON_ROAD_POT_HOLE,Quilín,Maipú,2025-05-31T20:26:40,-33.548659,-70.761375
